ticker,cik,name,sector,subsector,valuation_price,price_date,price_observations,price_status,price_reason,filing_date,period_end,revenue_ttm,operating_income_ttm,net_income_ttm,free_cash_flow_ttm,cash_and_equivalents,total_debt,stockholders_equity,shares_outstanding,market_cap,net_debt,enterprise_value,earnings_yield,free_cash_flow_yield,price_to_earnings,price_to_fcf,ev_to_operating_income,operating_margin,five_year_revenue_growth,positive_fcf_years,historical_fcf_years,net_debt_to_fcf,price_to_book,five_year_median_fcf,historical_net_income_years,five_year_median_net_income,calculation_status,calculation_warnings,snapshot_source_url,price_source_url
AXP,0000004962,American Express,Financials,Consumer Finance,342.51,2026-08-14,5,ok,,2026-07-24,2026-07-14,39615000000.0,2148000000.0,10146000000.0,11095000000.0,43440000000.0,57017000000.0,34280000000.0,675309833.0,231300370900.83,13577000000,244877370900.83,0.0438650399067025,0.0479679299985082,22.7971979992933,20.8472619108454,114.002500419381,0.0542218856493752,0.104878443413249,5,5,1.22370437133844,6.74738538217124,16003000000,5,8374000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004962.json,https://hfdatalibrary.com/pages/data
AZO,0000866787,AutoZone,Consumer Discretionary,Automotive Retail,3045.46,2026-08-14,5,ok,,2026-06-12,2026-06-05,18901371000.0,3710771000.0,2563505000.0,2002423000.0,253729000.0,9516477000.0,-2784552000.0,16325355.0,49718215638.3,9262748000,58980963638.3,0.0515606798652932,0.0402754397818222,19.3946240160639,24.8290274523914,15.8945307156653,0.196322848749966,0.0665733898164289,5,5,4.62576987979063,,2144131000,5,2498247000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000866787.json,https://hfdatalibrary.com/pages/data
BA,0000012927,Boeing,Industrials,Aerospace & Defense,231.68,2026-08-14,5,ok,,2026-07-28,2026-07-21,76559000000.0,-9246000000.0,-10678000000.0,-8544000000.0,7239000000.0,45596000000.0,6100000000.0,790370020.0,183112926233.6,38357000000,221469926233.6,-0.0583137423426783,-0.0466597316516055,,,,-0.120769602528769,0.0947436802085602,2,5,,30.0185124973115,-1877000000,5,-4290000000,partial,nonpositive_operating_income_ttm;nonpositive_net_income_ttm;nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000012927.json,https://hfdatalibrary.com/pages/data
BAC,0000070858,Bank of America,Financials,Diversified Banks,64.11,2026-08-14,5,ok,,2026-07-31,2026-07-30,110351000000.0,,,,301006000000.0,339863000000.0,301094000000.0,6992748365.0,448305097680.15,38857000000,487162097680.15,,,,,,,0.0613948444088839,,0,,1.48892072801235,,5,27528000000,partial,missing_operating_income_ttm;missing_net_income_ttm;missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,https://hfdatalibrary.com/pages/data
BALL,0000009389,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",,,,excluded,ticker_unavailable,2026-08-04,2026-07-31,11214000000.0,1202000000.0,563000000.0,376000000.0,491000000.0,8371000000.0,5746000000.0,264703357.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000009389.json,
BAX,0000010456,Baxter International,Health Care,Health Care Equipment,27.125,2026-08-14,5,ok,,2026-07-30,2026-07-23,10887000000.0,-31000000.0,-149000000.0,252000000.0,2150000000.0,9438000000.0,6206000000.0,516995999.0,14023516472.875,7288000000,21311516472.875,-0.0106250098032261,0.017969815237671,,55.6488748923611,,-0.00284743271792046,-0.019106036018656,5,5,28.9206349206349,2.25967071751128,834000000,5,-638000000,partial,nonpositive_operating_income_ttm;nonpositive_net_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000010456.json,https://hfdatalibrary.com/pages/data
BBY,0000764478,Best Buy,Consumer Discretionary,Computer & Electronics Retail,83.78,2026-08-14,5,ok,,2026-06-05,2026-06-03,41691000000.0,1169000000.0,1100000000.0,1256000000.0,1749000000.0,1165000000.0,3083000000.0,210767126.0,17658069816.28,-584000000,17074069816.28,0.0622944643126196,0.0711289519787729,16.0527907420727,14.0589727836624,14.6057055742344,0.0280396248590823,-0.0525800894431009,5,5,-0.464968152866242,5.72756075779436,1258000000,5,1241000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000764478.json,https://hfdatalibrary.com/pages/data
BDX,0000010795,Becton Dickinson,Health Care,Health Care Equipment,181.935,2026-08-14,5,ok,,2026-08-06,2026-06-30,18976000000.0,2027000000.0,1516981000.0,3987000000.0,708000000.0,16808000000.0,24416000000.0,272386800.0,49556692458,16100000000,65656692458,0.0306110219378677,0.0804533111926112,32.667971753107,12.429569214447,32.3910668268377,0.106819139966273,0.0336617489340645,5,5,4.03812390268372,2.02968104759174,2670000000,5,1705000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000010795.json,https://hfdatalibrary.com/pages/data
BEN,0000038777,Franklin Resources,Financials,Asset Management & Custody Banks,33.59,2026-08-14,5,ok,,2026-07-31,2026-07-22,8638200000.0,368000000.0,304700000.0,1451900000.0,4544300000.0,1815671000.0,11738200000.0,508076910.0,17066303406.9,-2728629000,14337674406.9,0.0178538956407401,0.0850740764056139,56.0101851227437,11.7544620200427,38.9610717578804,0.0426014678984048,0.0100887958245834,5,5,-1.87935050623321,1.45391145208805,940400000,5,1025700000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000038777.json,https://hfdatalibrary.com/pages/data
BF-B,0000014693,Brown–Forman,Consumer Staples,Distillers & Vintners,,2026-03-27,,excluded,stale_price,2026-06-12,2026-04-30,3928000000.0,1001000000.0,715000000.0,893000000.0,308000000.0,2434000000.0,4020000000.0,,,,,,,,,,,,,,,,,,,excluded,stale_price,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014693.json,https://hfdatalibrary.com/pages/data
BG,0001996862,Bunge Global,Consumer Staples,Agricultural Products & Services,,,,excluded,ticker_unavailable,2026-04-29,2026-04-27,15269000000.0,,1140000000.0,-829000000.0,839000000.0,14553000000.0,16045000000.0,194018115.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001996862.json,
BIIB,0000875045,Biogen,Health Care,Biotechnology,208.885,2026-08-14,5,ok,,2026-04-29,2026-04-27,9816400000.0,3704100000.0,1479300000.0,2436700000.0,2913700000.0,6288500000.0,14799400000.0,147637117.0,30839179184.545,3374800000,34213979184.545,0.0479682027575283,0.0790131276003983,20.8471433681775,12.6561247525526,9.23678604372047,0.377337924289964,-0.0258215930751692,5,5,1.38498789346247,2.08381280217745,2050800000,5,1632200000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,https://hfdatalibrary.com/pages/data
BKNG,0001075531,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",212.68,2026-08-14,5,ok,,2026-08-04,2026-07-27,17276000000.0,8220000000.0,2551360000.0,9240000000.0,17214000000.0,20180000000.0,-10783000000.0,751380500.0,159803604740,2966000000,162769604740,0.0159655972977021,0.0578209735320643,62.6346751301267,17.2947624177489,19.8016550778589,0.475804584394536,0.251906331954318,5,5,0.320995670995671,,6999000000,5,4289000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001075531.json,https://hfdatalibrary.com/pages/data
BKR,0001701605,Baker Hughes,Energy,Oil & Gas Equipment & Services,64.285,2026-08-14,5,ok,,2026-07-27,2026-07-23,27609000000.0,3081000000.0,3084000000.0,2165000000.0,5631000000.0,27000000.0,19908000000.0,992674071.0,63814052654.235,-5604000000,58210052654.235,0.0483279132373883,0.0339266965495933,20.6919755688181,29.4753130042656,18.8932335781353,0.111594045419972,0.078448677242029,5,5,-2.58845265588915,3.20544769209539,1838000000,5,1970000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001701605.json,https://hfdatalibrary.com/pages/data
BLDR,0001316835,Builders FirstSource,Industrials,Building Products,,,,excluded,ticker_unavailable,2026-07-30,2026-07-23,15944360000.0,1227897000.0,2807312000.0,1188826000.0,65651000.0,408868000.0,4005175000.0,107596457.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001316835.json,
BLK,0002012383,BlackRock,Financials,Asset Management & Custody Banks,1161.24,2026-08-14,5,ok,,2026-08-06,2026-06-30,21573000000.0,7510000000.0,6532000000.0,3884000000.0,10492000000.0,12744000000.0,57613000000.0,154926181.0,179906478424.44,2252000000,182158478424.44,0.0363077531015283,0.0215889946488573,27.542326764305,46.3198966077343,24.2554565145726,0.348120335604691,,4,4,0.579814624098867,3.1226715919053,4122000000,4,5809000000,partial,insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0002012383.json,https://hfdatalibrary.com/pages/data
BMY,0000014272,Bristol Myers Squibb,Health Care,Pharmaceuticals,63.93,2026-08-14,5,ok,,2026-07-30,2026-07-22,47704000000.0,,5066000000.0,14578000000.0,8722000000.0,43120000000.0,22319000000.0,2042714656.0,130590747958.08,34398000000,164988747958.08,0.0387929472739233,0.111631185424251,25.7778815550888,8.9580702399561,,,0.00961028890177218,5,5,2.35958293318699,5.85110210843138,12845000000,5,7014000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,https://hfdatalibrary.com/pages/data
BNY,0001390777,BNY Mellon,Financials,Asset Management & Custody Banks,,,,excluded,ticker_unavailable,2026-07-31,2026-06-30,,,5003000000.0,2380000000.0,7483000000.0,30368000000.0,44664000000.0,678504142.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001390777.json,
BR,0001383312,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,170.995,2026-08-14,5,ok,,2026-08-04,2026-07-31,7476800000.0,1300600000.0,482100000.0,1278400000.0,402900000.0,3254600000.0,2840500000.0,114021798.0,19497157349.01,2851700000,22348857349.01,0.0247266815038798,0.0655685327412569,40.4421434329185,15.2512182016661,17.1834978848301,0.173951423068692,0.0697601775944916,5,5,2.23067897371715,6.86398780109488,998800000,5,698100000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001383312.json,https://hfdatalibrary.com/pages/data
BRK-B,0001067983,Berkshire Hathaway,Financials,Multi-Sector Holdings,,2026-03-27,,excluded,stale_price,2026-08-10,2026-06-30,245667000000.0,18986000000.0,63360000000.0,8225000000.0,31583000000.0,,747910000000.0,941481.0,,,,,,,,,,,,,,,,,,excluded,stale_price,https://data.sec.gov/api/xbrl/companyfacts/CIK0001067983.json,https://hfdatalibrary.com/pages/data
BRO,0000079282,Brown & Brown,Financials,Insurance Brokers,71.4,2026-08-14,5,ok,,2026-07-27,2026-07-24,5059000000.0,,1018000000.0,1264000000.0,918000000.0,7347212000.0,5578800000.0,334610357.0,23891179489.8,6429212000,30320391489.8,0.0426098678147984,0.0529065549291799,23.4687421314342,18.9012495963608,,,0.179297954021477,5,5,5.08640189873418,4.28249435179609,941000000,5,871000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000079282.json,https://hfdatalibrary.com/pages/data
BSX,0000885725,Boston Scientific,Health Care,Health Care Equipment,51.625,2026-08-14,5,ok,,2026-08-03,2026-07-30,18494000000.0,3148000000.0,2498000000.0,3485000000.0,539000000.0,4808000000.0,24930000000.0,1449229526.0,74816474279.75,4269000000,79085474279.75,0.0333883683245966,0.0465806499644592,29.9505501520216,21.4681418306313,25.1224505335928,0.170217367794961,0.139935064648873,5,5,1.22496413199426,3.00106194463498,1792000000,5,1592000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000885725.json,https://hfdatalibrary.com/pages/data
BX,0001393818,Blackstone Inc.,Financials,Asset Management & Custody Banks,146.45,2026-08-14,5,ok,,2026-08-07,2026-07-31,13747117000.0,,5728370000.0,3280279000.0,2507073000.0,13318636000.0,9014543000.0,750625114.0,109929047945.3,10811563000,120740610945.3,0.052109702640656,0.02983996551696,19.1902841375994,33.5121030696779,,,-0.105556983182467,5,5,3.29592787686657,12.1946334878318,3921672000,5,5437809000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001393818.json,https://hfdatalibrary.com/pages/data
BXP,0001037540,"BXP, Inc.",Real Estate,Office REITs,68.005,2026-08-14,5,ok,,2026-08-06,2026-07-31,3501519000.0,878346000.0,441516000.0,,493949000.0,3300000000.0,5155145000.0,159661556.0,10857784115.78,2806051000,13663835115.78,0.0406635456454075,,24.5920512864313,,15.5563241772377,0.250847132344562,0.0478348370410537,,0,,2.10620343671807,,5,383995000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001037540.json,https://hfdatalibrary.com/pages/data
C,0000831001,Citigroup,Financials,Diversified Banks,137.57,2026-08-14,5,ok,,2026-02-20,2026-01-31,85225000000.0,,14452000000.0,-74152000000.0,188105000000.0,315827000000.0,212291000000.0,1749319009.0,240653816068.13,127722000000,368375816068.13,0.0600530680797872,-0.308127256037391,16.6519385599315,,,,0.0434780406874171,2,5,,1.13360347856541,-26169000000,5,14452000000,partial,missing_operating_income_ttm;nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000831001.json,https://hfdatalibrary.com/pages/data
CAH,0000721371,Cardinal Health,Health Care,Health Care Distributors,234.22,2026-08-14,5,ok,,2026-08-11,2026-07-31,254248000000.0,2613000000.0,1705000000.0,4525000000.0,4856000000.0,2502000000.0,-2883000000.0,232575728.0,54473887012.16,-2354000000,52119887012.16,0.0312994003827816,0.0830673235965317,31.9494938487742,12.0384280689856,19.9463784968083,0.0102773669802712,0.0881746701056014,5,5,-0.520220994475138,,2788000000,5,853000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000721371.json,https://hfdatalibrary.com/pages/data
CARR,0001783180,Carrier Global,Industrials,Building Products,63.385,2026-08-14,5,ok,,2026-04-30,2026-04-15,22284000000.0,2890000000.0,1790000000.0,526000000.0,1371000000.0,12158000000.0,2697000000.0,830580423.0,52646340111.855,10787000000,63433340111.855,0.0340004641575631,0.00999119784741797,29.4113631909804,100.088099071968,21.9492526338599,0.129689463292048,0.013478216308676,5,5,20.5076045627376,19.5203337455895,1893000000,5,1701000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001783180.json,https://hfdatalibrary.com/pages/data
CASY,0000726958,Casey's,Consumer Staples,Food Retail,,,,excluded,ticker_unavailable,2026-06-22,2026-06-16,17561101000.0,,714448000.0,721620000.0,522991000.0,2431594000.0,3951719000.0,37004914.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000726958.json,
CAT,0000018230,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,853.45,2026-08-14,5,ok,,2026-08-05,2026-06-30,63139000000.0,11510000000.0,9435000000.0,8961000000.0,6713000000.0,30696000000.0,19394000000.0,459674889.0,392309534017.05,23983000000,416292534017.05,0.024049887096524,0.0228416574745047,41.5802367797615,43.7796600844828,36.1679004358862,0.182296203614248,0.0730935577022467,5,5,2.67637540453074,20.2283971340131,8918000000,5,8882000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000018230.json,https://hfdatalibrary.com/pages/data
CB,0000896159,Chubb Limited,Financials,Property & Casualty Insurance,344.645,2026-08-14,5,ok,,2026-04-28,2026-04-21,56212000000.0,,8689000000.0,,2285000000.0,15970000000.0,73788000000.0,387860106.0,133674046232.37,13685000000,147359046232.37,0.0650013988870781,,15.3842842942076,,,,0.0979964356959528,,0,,1.81159600791958,,5,9015000000,partial,missing_operating_income_ttm;missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000896159.json,https://hfdatalibrary.com/pages/data
CBOE,0001374310,Cboe Global Markets,Financials,Financial Exchanges & Data,290.5,2026-08-14,5,ok,,2026-07-31,2026-07-24,2229100000.0,1298900000.0,900700000.0,-110600000.0,2276200000.0,1443800000.0,5625800000.0,104431019.0,30337211019.5,-832400000,29504811019.5,0.029689611197979,-0.00364568779670976,33.6818152764516,,22.7152290549696,0.582701538737607,,5,5,,5.39251502355221,1030600000,5,761400000,partial,nonpositive_free_cash_flow_ttm;insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001374310.json,https://hfdatalibrary.com/pages/data
CBRE,0001138118,CBRE Group,Real Estate,Real Estate Services,147.66,2026-08-14,5,ok,,2026-07-29,2026-07-27,37467000000.0,1613000000.0,1177000000.0,1193371000.0,1489000000.0,7402914000.0,8398000000.0,289575298.0,42758688502.68,5913914000,48672602502.68,0.0275265692474695,0.027909438801548,36.3285373854545,35.8301722621716,30.1752030394792,0.0430512184055302,0.10306894188907,5,5,4.9556374337905,5.09153232944511,1369000000,5,1277000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001138118.json,https://hfdatalibrary.com/pages/data
CCI,0001051470,Crown Castle,Real Estate,Telecom Tower REITs,73.75,2026-08-14,5,ok,,2026-08-05,2026-08-03,205000000.0,2131000000.0,-4638000000.0,2879000000.0,1042000000.0,8284623000.0,7089221000.0,425455439.0,31377338626.25,7242623000,38619961626.25,-0.147813683475369,0.0917541170171601,,10.8986935138069,18.1229289658611,10.3951219512195,-0.232922790508021,5,5,2.51567315039944,4.42606298015678,2767000000,5,1096000000,partial,nonpositive_net_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001051470.json,https://hfdatalibrary.com/pages/data
CCL,0000815097,Carnival Corporation,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",27.825,2026-08-14,5,ok,,2026-06-26,2026-06-19,25973000000.0,4215000000.0,1295000000.0,2806000000.0,2243000000.0,24889000000.0,12968000000.0,1369649119.0,38110486736.175,22646000000,60756486736.175,0.0339801485340456,0.0736280284065883,29.4289472866216,13.5817842965699,14.4143503525919,0.162283910214453,0.932678881393158,3,5,8.07056307911618,2.93880989637377,997000000,5,-74000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815097.json,https://hfdatalibrary.com/pages/data
CDNS,0000813672,Cadence Design Systems,Information Technology,Application Software,324.8,2026-08-14,5,ok,,2026-05-01,2026-03-31,4874527000.0,1462327000.0,1081420000.0,1378338000.0,1406668000.0,299879000.0,6561463000.0,275816000.0,89585036800,-1106789000,88478247800,0.0120714355725978,0.015385806036751,82.8401886408611,64.9949698840197,60.5051043986742,0.299993619893787,0.15395754139531,5,5,-0.802988091455071,13.6532106940175,1118679000,5,1041144000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000813672.json,https://hfdatalibrary.com/pages/data
CDW,0001402057,CDW Corporation,Information Technology,Technology Distributors,136.72,2026-08-14,5,ok,,2026-08-05,2026-07-31,21878300000.0,1671800000.0,1076700000.0,1018900000.0,361800000.0,5817000000.0,2442100000.0,125017426.0,17092382482.72,5455200000,22547582482.72,0.062992973688046,0.0596113503211202,15.8747863682734,16.7753287689862,13.4870095003709,0.0764136153174607,0.0187186027991031,5,5,5.35400922563549,6.99905101458581,1154700000,5,1077800000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001402057.json,https://hfdatalibrary.com/pages/data
